reaction_id	reference_id	target_id	category	system	role	priority	accession	entry_name	gene_primary	gene_synonyms	protein_name	organism	organism_id	length	ec_number_uniprot	rhea_ids	interpro_ids	pfam_ids	protein_existence	annotation_score	pubmed_ids	evidence_tier	evidence_statement	target_match_rule	source	source_url	query_used	accessed_utc	sequence_sha256	notes	source_target_id	component_role	mapping_basis	unmapped_reason	expected_interpro_ids	expected_domain_terms	component_id	component_gene_family	shared_function_group
BRXN_AZOR	BRT_AZO_R|Q0C3K3	BRT_AZO_R	dyes	azo-dye reduction	transformation	core	Q0C3K3	AZOR_HYPNA	azoR		FMN-dependent NADH:quinone oxidoreductase (EC 1.6.5.-) (Azo-dye reductase) (FMN-dependent NADH-azo compound oxidoreductase) (FMN-dependent NADH-azoreductase) (EC 1.7.1.17)	Hyphomonas neptunium (strain ATCC 15444)	228405	208	1.6.5.-; 1.7.1.17	RHEA:65952 RHEA:55872	IPR003680;IPR029039;IPR050104;IPR023048;	PF02525;	Inferred from homology	3.0	16980487	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q0C3K3/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:azoR)	2026-08-23T13:19:14.992147+00:00	36ae093fca6df15f7491069ef36f058d787f8c81c221f9d99008a66f2dfb7dce	Broad azo-reductase class; substrate specificity must be reported cautiously	BRT_AZO_R		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_AZOR	BRT_AZO_R|Q5WB95	BRT_AZO_R	dyes	azo-dye reduction	transformation	core	Q5WB95	AZOR_SHOC1	azoR		FMN-dependent NADH:quinone oxidoreductase (EC 1.6.5.-) (Azo-dye reductase) (FMN-dependent NADH-azo compound oxidoreductase) (FMN-dependent NADH-azoreductase) (EC 1.7.1.17)	Shouchella clausii (strain KSM-K16) (Alkalihalobacillus clausii)	66692	207	1.6.5.-; 1.7.1.17	RHEA:65952 RHEA:55872	IPR003680;IPR029039;IPR050104;IPR023048;	PF02525;	Inferred from homology	3.0		B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q5WB95/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:azoR)	2026-08-23T13:19:14.992147+00:00	256d62376ab6abaaafbeb0196d4b70ea6adf3e34aeb8b08a6d48ada0a24862c5	Broad azo-reductase class; substrate specificity must be reported cautiously	BRT_AZO_R		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_AZOR	BRT_AZO_R|Q8YV76	BRT_AZO_R	dyes	azo-dye reduction	transformation	core	Q8YV76	AZOR_NOSS1	azoR		FMN-dependent NADH:quinone oxidoreductase (EC 1.6.5.-) (Azo-dye reductase) (FMN-dependent NADH-azo compound oxidoreductase) (FMN-dependent NADH-azoreductase) (EC 1.7.1.17)	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	103690	207	1.6.5.-; 1.7.1.17	RHEA:65952 RHEA:55872	IPR003680;IPR029039;IPR050104;IPR023048;	PF02525;	Inferred from homology	3.0	11759840	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q8YV76/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:azoR)	2026-08-23T13:19:14.992147+00:00	2a2525c90d89f1003354dfaa526d7db2bcd540f8be092d0cc34acd13b724499f	Broad azo-reductase class; substrate specificity must be reported cautiously	BRT_AZO_R		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_AZOR	BRT_AZO_R|A1SUA7	BRT_AZO_R	dyes	azo-dye reduction	transformation	core	A1SUA7	AZOR_PSYIN	azoR		FMN-dependent NADH:quinone oxidoreductase (EC 1.6.5.-) (Azo-dye reductase) (FMN-dependent NADH-azo compound oxidoreductase) (FMN-dependent NADH-azoreductase) (EC 1.7.1.17)	Psychromonas ingrahamii (strain DSM 17664 / CCUG 51855 / 37)	357804	206	1.6.5.-; 1.7.1.17	RHEA:65952 RHEA:55872	IPR003680;IPR029039;IPR050104;IPR023048;	PF02525;	Inferred from homology	3.0	18460197	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/A1SUA7/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:azoR)	2026-08-23T13:19:14.992147+00:00	3b1c66f16398dd127055f716ef6b7cad4c161021980cfb4528e75e9ca392f868	Broad azo-reductase class; substrate specificity must be reported cautiously	BRT_AZO_R		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_ALK_B	BRT_ALK_B|P12691	BRT_ALK_B	hydrocarbons	alkane oxidation	transformation	core	P12691	ALKB_ECTOL	alkB		Alkane 1-monooxygenase (EC 1.14.15.3) (Alkane hydroxylase) (AHs) (Terminal alkane hydroxylase)	Ectopseudomonas oleovorans (Pseudomonas oleovorans)	301	401	1.14.15.3	RHEA:19341	IPR033885;IPR005804;	PF00487;	Evidence at protein level	5.0	2647718; 921275; 1315749; 9096332; 10692156; 12804773	A	UniProtKB/Swiss-Prot reviewed; function-specific publication indexed by UniProt	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P12691/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:alkB)	2026-08-23T13:19:14.992147+00:00	17095eac08479b613b85543161f1b11fc2522dcc4321d0b87e52116a37cd9516	Integral-membrane alkane hydroxylase	BRT_ALK_B		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_ALK_B	BRT_ALK_B|O31250	BRT_ALK_B	hydrocarbons	alkane oxidation	transformation	core	O31250	ALKB_ACIAD	alkB	alkM	Alkane 1-monooxygenase (EC 1.14.15.3) (Alkane hydroxylase) (AHs) (Terminal alkane hydroxylase)	Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)	62977	408	1.14.15.3	RHEA:19341	IPR033885;IPR005804;	PF00487;	Evidence at transcript level	3.0	9546151; 15514110; 9811637	A	UniProtKB/Swiss-Prot reviewed; function-specific publication indexed by UniProt	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/O31250/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:alkB)	2026-08-23T13:19:14.992147+00:00	89c52f4135321e4957381582af0448801600ed5c260227879b2ca534e37416c4	Integral-membrane alkane hydroxylase	BRT_ALK_B		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_ALK_B	BRT_ALK_B|Q9WWW6	BRT_ALK_B	hydrocarbons	alkane oxidation	transformation	core	Q9WWW6	ALKB_PSEPU	alkB		Alkane 1-monooxygenase (EC 1.14.15.3) (Alkane hydroxylase) (AHs) (Terminal alkane hydroxylase)	Pseudomonas putida (Arthrobacter siderocapsulatus)	303	402	1.14.15.3	RHEA:19341	IPR033885;IPR005804;	PF00487;	Inferred from homology	3.0	11207749; 11390693	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q9WWW6/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:alkB)	2026-08-23T13:19:14.992147+00:00	d408a8b5ed5b60189608ede2378bb09316509510409e83d3f81053b7fad8e2d4	Integral-membrane alkane hydroxylase	BRT_ALK_B		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_LADA	BRT_LAD_A|A4IU28	BRT_LAD_A	hydrocarbons	long-chain alkane oxidation	transformation	core	A4IU28	LADA_GEOTN	ladA		Long-chain alkane monooxygenase (EC 1.14.14.28) (Long-chain alkane degradation protein A)	Geobacillus thermodenitrificans (strain NG80-2)	420246	440	1.14.14.28	RHEA:49060	IPR051260;IPR011251;IPR036661;IPR016215;	PF00296;	Evidence at protein level	5.0	17372208; 22526792; 18164311	A	UniProtKB/Swiss-Prot reviewed; function-specific publication indexed by UniProt	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/A4IU28/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:ladA)	2026-08-23T13:19:14.992147+00:00	2c7b555722f5ae7d5675620d91f62a5467314d60b1122b0d831cc2297d501b16	Soluble long-chain alkane monooxygenase	BRT_LAD_A		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_XYL_E	BRT_XYL_E|P06622	BRT_XYL_E	hydrocarbons	toluene/xylene meta-cleavage	transformation	core	P06622	XYLE1_PSEPU	xylE		Metapyrocatechase (MPC) (EC 1.13.11.2) (CatO2ase) (Catechol 2,3-dioxygenase)	Pseudomonas putida (Arthrobacter siderocapsulatus)	303	307	1.13.11.2	RHEA:17337	IPR017624;IPR051332;IPR029068;IPR004360;IPR037523;IPR000486;IPR054560;	PF22247;PF00903;	Evidence at protein level	3.0	6826546; 6405380; 1740120; 1791759; 10368270	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P06622/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:xylE)	2026-08-23T13:19:14.992147+00:00	9b7abb0c36ee625d32bc070c68e1e53d42198dca4bc7d749f98607ad1906a10f	Meta-cleavage enzyme	BRT_XYL_E		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_XYL_E	BRT_XYL_E|Q04285	BRT_XYL_E	hydrocarbons	toluene/xylene meta-cleavage	transformation	core	Q04285	XYLE2_PSEPU	xylE		Metapyrocatechase (MPC) (EC 1.13.11.2) (CatO2ase) (Catechol 2,3-dioxygenase)	Pseudomonas putida (Arthrobacter siderocapsulatus)	303	307	1.13.11.2	RHEA:17337	IPR017624;IPR029068;IPR004360;IPR037523;IPR000486;IPR054560;	PF22247;PF00903;	Inferred from homology	3.0	1672868	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q04285/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:xylE)	2026-08-23T13:19:14.992147+00:00	aa1a8aec4b5050e035539312e05b44eccbe569190f9382247ffcc0812291b7b9	Meta-cleavage enzyme	BRT_XYL_E		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_MER_B	BRT_MER_B|P77072	BRT_MER_B	metals_metalloids	organomercury detoxification	transformation	core	P77072	MERB_ECOLX	merB		Alkylmercury lyase (EC 4.99.1.2) (Organomercurial lyase)	Escherichia coli	562	212	4.99.1.2	RHEA:18777	IPR004927;IPR024259;IPR053717;IPR036390;	PF12324;PF03243;	Evidence at protein level	2.0		B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P77072/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:4.99.1.2	2026-08-23T13:19:14.992147+00:00	bdc2a788c02b3489ff6f18f67e70172dafdaeb6757f209dae0fd813f4c0de75d	C-Hg bond cleavage	BRT_MER_B		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_MER_B	BRT_MER_B|P62224	BRT_MER_B	metals_metalloids	organomercury detoxification	transformation	core	P62224	MERB_CLOBU	merB		Alkylmercury lyase (EC 4.99.1.2) (Organomercurial lyase)	Clostridium butyricum	1492	218	4.99.1.2	RHEA:18777	IPR004927;IPR024259;IPR053717;IPR036390;	PF12324;PF03243;	Inferred from homology	2.0		B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P62224/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:4.99.1.2	2026-08-23T13:19:14.992147+00:00	a537ff12c6268283d73b543cc1488da324a7fa961732a7f5bb4a3accdd6469b0	C-Hg bond cleavage	BRT_MER_B		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_MER_B	BRT_MER_B|P16172	BRT_MER_B	metals_metalloids	organomercury detoxification	transformation	core	P16172	MERB_BACCE	merB1	merB	Alkylmercury lyase (EC 4.99.1.2) (Organomercurial lyase)	Bacillus cereus	1396	218	4.99.1.2	RHEA:18777	IPR004927;IPR024259;IPR053717;IPR036390;	PF12324;PF03243;	Inferred from homology	2.0	2536669; 10559175	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P16172/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:4.99.1.2	2026-08-23T13:19:14.992147+00:00	6f6acb05e35b314839051b63999df8aeac1409e37a487159700b261578706ff0	C-Hg bond cleavage	BRT_MER_B		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_MER_B	BRT_MER_B|Q8CU52	BRT_MER_B	metals_metalloids	organomercury detoxification	transformation	core	Q8CU52	MERB_STAES	merB		Alkylmercury lyase (EC 4.99.1.2) (Organomercurial lyase)	Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200)	176280	216	4.99.1.2	RHEA:18777	IPR004927;IPR024259;IPR053717;IPR036390;	PF12324;PF03243;	Inferred from homology	2.0	12950922	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q8CU52/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:4.99.1.2	2026-08-23T13:19:14.992147+00:00	8d7a56e2f3110a955c707a296c0bf1c923158da3ac9707d0b41106566d44ab6b	C-Hg bond cleavage	BRT_MER_B		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_MER_B	BRT_MER_B|P08653	BRT_MER_B	metals_metalloids	organomercury detoxification	transformation	core	P08653	MERB_STAAU	merB		Alkylmercury lyase (EC 4.99.1.2) (Organomercurial lyase)	Staphylococcus aureus	1280	216	4.99.1.2	RHEA:18777	IPR004927;IPR024259;IPR053717;IPR036390;	PF12324;PF03243;	Inferred from homology	2.0	3037534; 11302791	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P08653/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:4.99.1.2	2026-08-23T13:19:14.992147+00:00	0e79f040b93b6336b636fbd73a4d0016a0292e47c922c0cde18e10ad65b5e9f7	C-Hg bond cleavage	BRT_MER_B		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_MER_B	BRT_MER_B|P30342	BRT_MER_B	metals_metalloids	organomercury detoxification	transformation	core	P30342	MERB_STRLI	merB		Alkylmercury lyase (EC 4.99.1.2) (Organomercurial lyase)	Streptomyces lividans	1916	215	4.99.1.2	RHEA:18777	IPR004927;IPR024259;IPR053717;IPR036390;	PF12324;PF03243;	Inferred from homology	2.0	1494353	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P30342/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:4.99.1.2	2026-08-23T13:19:14.992147+00:00	7b061253b65740d9619006bf2fbc9877b394807884c47f51c8ee37a4a79c5d54	C-Hg bond cleavage	BRT_MER_B		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_MER_B	BRT_MER_B|P62225	BRT_MER_B	metals_metalloids	organomercury detoxification	transformation	core	P62225	MERB_KLEPN	merB		Alkylmercury lyase (EC 4.99.1.2) (Organomercurial lyase)	Klebsiella pneumoniae	573	212	4.99.1.2	RHEA:18777	IPR004927;IPR024259;IPR053717;IPR036390;	PF12324;PF03243;	Inferred from homology	2.0		B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P62225/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:4.99.1.2	2026-08-23T13:19:14.992147+00:00	ae3bda6a0cde675f3bc9617466e67b06e706e2f4a572bb1d6e19f1c4a1784d30	C-Hg bond cleavage	BRT_MER_B		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_MER_B	BRT_MER_B|Q91UN2	BRT_MER_B	metals_metalloids	organomercury detoxification	transformation	core	Q91UN2	MERB_RHIML	merB		Alkylmercury lyase (EC 4.99.1.2) (Organomercurial lyase)	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	382	212	4.99.1.2	RHEA:18777	IPR004927;IPR024259;IPR053717;IPR036390;	PF12324;PF03243;	Inferred from homology	2.0	11812851	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q91UN2/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:4.99.1.2	2026-08-23T13:19:14.992147+00:00	ae3bda6a0cde675f3bc9617466e67b06e706e2f4a572bb1d6e19f1c4a1784d30	C-Hg bond cleavage	BRT_MER_B		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_MER_B	BRT_MER_B|P08664	BRT_MER_B	metals_metalloids	organomercury detoxification	transformation	core	P08664	MERB_SERMA	merB		Alkylmercury lyase (EC 4.99.1.2) (Organomercurial lyase)	Serratia marcescens	615	212	4.99.1.2	RHEA:18777	IPR004927;IPR024259;IPR053717;IPR036390;	PF12324;PF03243;	Inferred from homology	2.0	3033633	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P08664/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:4.99.1.2	2026-08-23T13:19:14.992147+00:00	ae3bda6a0cde675f3bc9617466e67b06e706e2f4a572bb1d6e19f1c4a1784d30	C-Hg bond cleavage	BRT_MER_B		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_MER_B	BRT_MER_B|Q8G9P0	BRT_MER_B	metals_metalloids	organomercury detoxification	transformation	core	Q8G9P0	MERB_PSEPU	merB		Alkylmercury lyase (EC 4.99.1.2) (Organomercurial lyase)	Pseudomonas putida (Arthrobacter siderocapsulatus)	303	212	4.99.1.2	RHEA:18777	IPR004927;IPR024259;IPR053717;IPR036390;	PF12324;PF03243;	Inferred from homology	2.0	12427948	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact EC	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q8G9P0/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND ec:4.99.1.2	2026-08-23T13:19:14.992147+00:00	0dffb073690a8d32a55345c0228a26429685795e977fcc6dc701df2adada5734	C-Hg bond cleavage	BRT_MER_B		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_ARSM	BRT_ARS_M|U2ZU49	BRT_ARS_M	metals_metalloids	arsenic transformation	transformation	core	U2ZU49	ARSM_AQUA1	arsM		Arsenite methyltransferase (EC 2.1.1.137)	Aquipseudomonas alcaligenes (strain ATCC 14909 / DSM 50342 / CCUG 1425 / JCM 20561 / NBRC 14159 / NCIMB 9945 / NCTC 10367 / 1577) (Pseudomonas alcaligenes)	1215092	346	2.1.1.137	RHEA:69460 RHEA:69464 RHEA:69432	IPR026669;IPR025714;IPR029063;	PF13847;	Evidence at protein level	3.0	25681184	A	UniProtKB/Swiss-Prot reviewed; function-specific publication indexed by UniProt	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/U2ZU49/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:arsM)	2026-08-23T13:19:14.992147+00:00	cb4c942d2bdff409994f936e2bd8d7214254ccc83063db70f4c7e50c2d8f8445	Arsenic methylation	BRT_ARS_M		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_ARSM	BRT_ARS_M|Q6N3Y0	BRT_ARS_M	metals_metalloids	arsenic transformation	transformation	core	Q6N3Y0	ARSM_RHOPA	arsM		Arsenite methyltransferase (EC 2.1.1.137) (As(III) AdoMet methyltransferase)	Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009)	258594	283	2.1.1.137	RHEA:69460 RHEA:69464 RHEA:69432	IPR026669;IPR025714;IPR029063;	PF13847;	Evidence at protein level	3.0	14704707; 16452170	A	UniProtKB/Swiss-Prot reviewed; function-specific publication indexed by UniProt	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q6N3Y0/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:arsM)	2026-08-23T13:19:14.992147+00:00	638b01e608c6b458ae7042465502d666b3a0b0d1c0b863e4cb6225280978822f	Arsenic methylation	BRT_ARS_M		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_ARSM	BRT_ARS_M|A0A0D3MJQ5	BRT_ARS_M	metals_metalloids	arsenic transformation	transformation	core	A0A0D3MJQ5	ARSM_CLOSP	arsM		Arsenite methyltransferase (EC 2.1.1.137)	Clostridium sp	1506	270	2.1.1.137	RHEA:69460 RHEA:69464 RHEA:69432	IPR026669;IPR025714;IPR029063;	PF13847;	Evidence at protein level	3.0	25790486	A	UniProtKB/Swiss-Prot reviewed; function-specific publication indexed by UniProt	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/A0A0D3MJQ5/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:arsM)	2026-08-23T13:19:14.992147+00:00	1b7291401a8ac2b6fcd9626249846c5a596b77ab86ad4a8ef466eedbfb6fac31	Arsenic methylation	BRT_ARS_M		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_CUSA	BRT_CUS_A|P38054	BRT_CUS_A	metals_metalloids	copper/silver resistance	resistance	support	P38054	CUSA_ECOLI	cusA	ybdE	Cation efflux system protein CusA	Escherichia coli (strain K12)	83333	1047			IPR027463;IPR001036;IPR004763;	PF00873;	Evidence at protein level	5.0	8905232; 9278503; 16738553; 1711024; 7984428; 11004187; 11399769; 11283292; 12813074	A	UniProtKB/Swiss-Prot reviewed; function-specific publication indexed by UniProt	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/P38054/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:cusA)	2026-08-23T13:19:14.992147+00:00	292f88441ed29e8200797e3f30e52934bb89bc504d28e79b31e5910086bc883e	RND-type Cu/Ag efflux	BRT_CUS_A		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_CUSA	BRT_CUS_A|Q8XBY1	BRT_CUS_A	metals_metalloids	copper/silver resistance	resistance	support	Q8XBY1	CUSA_ECO57	cusA		Cation efflux system protein CusA	Escherichia coli O157:H7	83334	1045			IPR027463;IPR001036;IPR004763;	PF00873;	Inferred from homology	2.0	11206551; 11258796	B	UniProtKB/Swiss-Prot reviewed/manual curation; direct biochemical validation not asserted by this library	exact gene name + compatible reviewed protein name	UniProtKB/Swiss-Prot	https://www.uniprot.org/uniprotkb/Q8XBY1/entry	reviewed:true AND taxonomy_id:2 AND fragment:false AND (gene_exact:cusA)	2026-08-23T13:19:14.992147+00:00	d46bfef18cf281023a36d65ea99efb0d3c47999705a72972461a0c0ceafe6b85	RND-type Cu/Ag efflux	BRT_CUS_A		v0.5.1 authoritative topology mapping	No scientifically approved pathway-engine mapping in v0.4.1 compatibility table					
BRXN_CHRR_CRVI	BRT_CHR_R|Q88FF8						Q88FF8					Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)													UniProtKB/Swiss-Prot					Exact reviewed UniProt accession; gene(s)=chrR; sequence_sha256=c2fbd9c0240904dac8289a9925a34ee800919bbb6fbf62d9576a2283e6ac2293						chromate reductase			
BRXN_CHRR_CRVI	BRT_CHR_R|P0AGE6						P0AGE6					Escherichia coli (strain K12)													UniProtKB/Swiss-Prot					Exact reviewed UniProt accession; gene(s)=chrR; sequence_sha256=c4f9c368d16aaee238460aae00374d3c534341c6418b6695794cb64cd2a063aa						chromate reductase			
BRXN_CHRR_CRVI	BRT_CHR_R|Q93T20						Q93T20					Pseudomonas putida													UniProtKB/Swiss-Prot					Exact reviewed UniProt accession; gene(s)=chrR; sequence_sha256=f5c1d519af8c9ac85d98cb6ac9d4f6c732518b98026c13eae3bd06ba52adb08a						chromate reductase			
BRXN_CHRA_EFFLUX	BRT_CHR_A|O05215						O05215					Bacillus subtilis (strain 168)													UniProtKB/Swiss-Prot					Exact reviewed UniProt accession; gene(s)=chrA; sequence_sha256=1d5dc5489d1e2b6c3a2b4eee578685e9c78586e16e3d2631439dd8c5b99e1fb6									
BRXN_CHRA_EFFLUX	BRT_CHR_A|P14285						P14285					Pseudomonas aeruginosa													UniProtKB/Swiss-Prot					Exact reviewed UniProt accession; gene(s)=chrA; sequence_sha256=fe9e3b4bf0beabaa9705a73809cc0c6b1f140da70edea6936e35d38b348e769d									
BRXN_CHRA_EFFLUX	BRT_CHR_A|P17551						P17551					Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34)													UniProtKB/Swiss-Prot					Exact reviewed UniProt accession; gene(s)=chrA1; sequence_sha256=37d0b9aa46207e61be31b99761bfc0fe2297709cfbc94399020e987d79bb94dd									
BRXN_MOBA_3HB	BRT_MOBA_3HB|Q6SSJ6						Q6SSJ6					Comamonas testosteroni													UniProtKB/Swiss-Prot					Phase-1 coverage expansion; 3-hydroxybenzoate 4-monooxygenase; genes=mobA; sequence_sha256=86623724c847a77721ccdd8e048ecd9590dfed614bf39b9cc83a780811491346									
BRXN_TFD_A	BRT_TFD_A|P10088						P10088					Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197)													UniProtKB/Swiss-Prot					Phase-1 coverage expansion; alpha-ketoglutarate-dependent 2,4-D dioxygenase; genes=tfdA; sequence_sha256=e901d121f4515e0063da88771f48101c22553b4474047e959666f5aa8652f277									
